field_combination,summary_value,request_count,fill_rate
genre:Adventure;Action;War;Thriller,130,5602,0.02320599785790789
genre:Adventure;Action;Western,580,25248,0.02297211660329531
genre:Adventure;Action;Western;Action & Adventure,1162,64482,0.018020532861883938
genre:Adventure;Action;Western;Horror;Dark comedy,5361,182111,0.02943808995612566
genre:Adventure;Anime,923,61058,0.015116774214681123
genre:Adventure;Comedy drama,1474,85265,0.01728728083035243
genre:Adventure;Comedy drama;Thriller,95,6589,0.014417969342844134
genre:Adventure;Competition reality,76863,4012646,0.0191551908640832
genre:Adventure;Crime drama,994,43257,0.022978939824768247
genre:Adventure;Crime drama;Action,3990,465559,0.008570342319663029
genre:Adventure;Crime drama;Thriller,5,3498,0.001429388221841052
genre:Adventure;Fantasy;Science fiction;Comedy,364,5910,0.06159052453468697
genre:Adventure;Fishing,2,680,0.0029411764705882353
genre:Adventure;Historical drama,32,2368,0.013513513513513514
genre:Adventure;Horror;Thriller,49,7372,0.006646771568095496
genre:Adventure;Martial arts,682,64929,0.010503781053150365
genre:Adventure;Outdoors,75,10522,0.007127922448203763
genre:Adventure;Outdoors;Competition reality,173496,9282535,0.01869058398379322
genre:Adventure;Romance,729,46016,0.0158423157162726
genre:Adventure;Science fiction,190,5357,0.03546761246966586
genre:Adventure;Science fiction;Action,2125,161712,0.013140645097457208
genre:Adventure;Science fiction;Action;Horror;Thriller,2107,47543,0.04431777548745346
genre:Adventure;Science fiction;Action;Horror;Thriller;Sci-Fi,7556,267548,0.028241661309372525
genre:Adventure;Science fiction;Action;Sci-Fi,38234,1450281,0.026363166862146025
genre:Adventure;Science fiction;Action;Thriller;Sci-Fi,3015,105852,0.028483165174016552
genre:Adventure;Special,366,16826,0.021752050398193272
genre:Adventure;Thriller,1253,41152,0.030448094867807154
genre:Adventure;Travel,848,71841,0.011803844601272253
genre:Adventure;Western,2074,156449,0.013256716246188854
genre:Adventure;Western;Family Television,9117,610428,0.014935422359393737
genre:Agriculture,113,5018,0.022518931845356714
genre:Animals,11577,1168042,0.009911458663301492
genre:Animals;Adventure,521,24685,0.02110593477820539
genre:Animals;Adventure;Special,1122,36874,0.03042794380864566
genre:Animals;Competition reality,684,12522,0.05462386200287494
genre:Animals;Health,120,9661,0.012421074422937585
genre:Animals;Medical,18,2600,0.006923076923076923
genre:Animals;Pets,5673,477627,0.011877469238548072
genre:Animals;Pets;Family,177,2796,0.06330472103004292
genre:Animals;Science,6,1711,0.0035067212156633548
genre:Animals;Special,112,6449,0.017367033648627694
genre:Animals;Special;Event;Pets,357,3851,0.09270319397559075
genre:Animals;Special;Pets,2672,150704,0.017730119970272854
genre:Animated;Comedy,1913,121159,0.01578916960357877
genre:Animated;Comedy;Adventure;Action;Miniseries;Family,40,5491,0.0072846476051721
genre:Animated;Comedy;Crime,6,6258,0.0009587727708533077
genre:Animated;Comedy;Family,743,56276,0.013202786267680717
genre:Animated;Comedy;Sitcom,903,70393,0.012827980054834999
genre:Animated;Drama,348,18249,0.019069538056879828
genre:Animated;Drama;Anime,54,6838,0.007897045919859609
genre:Animated;Music;Hip-Hop & rap;Competition reality,1832,130710,0.01401576007956545
genre:Animated;Science fiction;Action,136,1674,0.08124253285543608
genre:Animated;Science fiction;Special,4,1111,0.0036003600360036
genre:Animated;Sitcom,381992,27451685,0.013915065687224663
genre:Animated;Sitcom;Holiday,23276,2448268,0.009507129121485066
genre:Animated;Sitcom;Science fiction,43823,1887964,0.023211777343212052
genre:Animated;Sitcom;Science fiction;Holiday,164,9354,0.01753260637160573
genre:Anime;Romantic comedy,1357,57992,0.023399779279900675
genre:Anthology,2,2193,0.0009119927040583675
genre:Anthology;Crime,9,632,0.014240506329113924
genre:Anthology;Crime drama,2116,255253,0.008289814419419164
genre:Anthology;Drama,251,10069,0.024927996821928693
genre:Anthology;Drama;Holiday;Thriller,13,313,0.04153354632587859
genre:Anthology;Drama;Science fiction;Horror,2627,100940,0.02602536160095106
genre:Anthology;Drama;Thriller,13898,2389278,0.005816819976578699
genre:Anthology;Hockey,12,1298,0.009244992295839754
genre:Anthology;Horror,545,100761,0.005408838737209833
genre:Anthology;Horror;Thriller,1388,80200,0.017306733167082294
genre:Anthology;Mystery;Crime drama;Horror,43,2736,0.015716374269005847
genre:Anthology;Mystery;Crime drama;Horror;Thriller,23,1051,0.021883920076117985
genre:Anthology;Mystery;Drama,2980,95315,0.03126475371137806
genre:Anthology;Paranormal;Docudrama,49164,3190173,0.015411076452593637
genre:Anthology;Science fiction,456,22179,0.020559989178953065
genre:Art,85,6219,0.013667792249557806
genre:Art;Collectibles,38477,4338146,0.008869457136758421
genre:Art;Collectibles;Arts/crafts,41,2349,0.017454235845040442
genre:Art;Competition reality,23386,1428726,0.016368428935989127
genre:Arts/crafts,514,30106,0.017073008702584203
genre:Arts/crafts;Competition reality,155,6760,0.022928994082840236
genre:Auction,831,41800,0.019880382775119616
genre:Auto,44282,1827622,0.024229299056369426
genre:Auto racing,1445,59951,0.02410301746426248
genre:Auto racing;Competition reality,4529,282609,0.016025675049273023
genre:Auto;Arts/crafts,36,4716,0.007633587786259542
genre:Auto;Auction,189,5267,0.03588380482247959
genre:Auto;Auto racing,369,10128,0.03643364928909953
genre:Auto;Collectibles,7897,766586,0.01030151868153084
genre:Auto;Collectibles;Auction,9007,411189,0.021904768853252397
genre:Auto;Competition reality,3770,204879,0.018401105042488493
genre:Auto;Docudrama;History;Miniseries;Technology;American history,217,9502,0.022837297411071353
genre:Auto;How-to,2130,57946,0.03675836123287198
genre:Aviation,1910,93384,0.02045318255803992
genre:Aviation;War,324,15925,0.020345368916797488
genre:Basketball,248,9437,0.02627953798876762
genre:Bicycle racing,4,1320,0.0030303030303030303
genre:Biography,16959,1488694,0.011391864278354048
genre:Biography;Comedy drama,18,10828,0.0016623568526043591
genre:Biography;Crime drama,149,8016,0.018587824351297404
genre:Biography;Docudrama,5210,250708,0.020781147789460247
genre:Biography;Docudrama;Holiday,24,5413,0.004433770552373915
genre:Biography;Docudrama;Music;Gospel,314,20795,0.015099783601827363
genre:Biography;Docudrama;Music;Hip-Hop & rap;Pop,139,4428,0.03139114724480578
genre:Biography;Docudrama;Music;Hip-Hop & rap;R&B;Soul,106,7736,0.013702171664943122
genre:Biography;Docudrama;Music;Pop,18,8187,0.0021986075485525836
genre:Biography;Docudrama;Music;Pop;Country;Gospel,5348,310480,0.017224942025251225
genre:Biography;Docudrama;Music;Pop;R&B,114,11909,0.00957259215719204
genre:Biography;Docudrama;Religious;Miniseries,226,8865,0.025493513818386916
genre:Biography;Docudrama;Romance,1122,33666,0.03332739262163607
genre:Biography;Docudrama;Western,75,6384,0.011748120300751879
genre:Biography;Historical drama;Musical,195,25691,0.007590206687166712
genre:Biography;History,78,3018,0.02584493041749503
genre:Biography;Romance,523,16365,0.03195844790711885
genre:Biography;Special,432,8590,0.05029103608847497
genre:Boat racing,91,3255,0.02795698924731183
genre:Boxing,1540,118280,0.01301995265471762
genre:Bus./financial,1272,70205,0.018118367637632648
genre:Children;Action;Anime,76,51031,0.0014892908232250984
genre:Children;Adventure,54,1392,0.03879310344827586
genre:Children;Adventure;Action,2371,260543,0.009100225298703093
genre:Children;Adventure;Science fiction,27,1581,0.017077798861480076
genre:Children;Adventure;Science fiction;Anime,30,13619,0.002202804904912255
genre:Children;Animated,104,13221,0.007866273352999017
genre:Children;Animated;Action,49,5948,0.00823806321452589
genre:Children;Animated;Adventure,5946,276223,0.021526085807481637
genre:Children;Animated;Adventure;Action,139,8725,0.015931232091690544
genre:Children;Animated;Adventure;Environment,645,48997,0.01316407126966957
genre:Children;Animated;Adventure;Musical,156,3180,0.04905660377358491
genre:Children;Animated;Adventure;Science fiction;Action,1017,54614,0.018621598857435823
genre:Children;Animated;Comedy,34697,5393398,0.006433235596557124
genre:Children;Animated;Comedy;Action,16,9284,0.0017233950883239983
genre:Children;Animated;Comedy;Adventure,31471,2211942,0.014227769082552797
genre:Children;Animated;Comedy;Adventure;Action,51520,2491402,0.02067911962822539
genre:Children;Animated;Comedy;Adventure;Action & Adventure;Animation,32,5362,0.005967922417008579
genre:Children;Animated;Comedy;Adventure;Musical,502,16946,0.029623509972854952
genre:Children;Animated;Comedy;Holiday,5,3273,0.0015276504735716467
genre:Children;Animated;Educational,89,2697,0.03299962921764924
genre:Children;Animated;Educational;Adventure,11800,374977,0.03146859674060009
genre:Children;Animated;Educational;Adventure;Holiday,85,1328,0.06400602409638555
genre:Children;Animated;Entertainment,210,40130,0.00523299277348617
genre:Children;Animated;Musical comedy,375,12144,0.030879446640316204
genre:Children;Animated;Mystery,51,426,0.11971830985915492
genre:Children;Animated;Mystery;Adventure,4362,92002,0.04741201278233082
genre:Children;Animated;Mystery;Adventure;Holiday,26,135,0.1925925925925926
genre:Children;Animated;Nature;Animals,8,505,0.015841584158415842
genre:Children;Animated;Nature;Educational;Adventure,754,29498,0.025561054986778766
genre:Children;Animated;Sitcom;Science fiction,2219,64660,0.03431797092483761
genre:Children;Comedy,139,23538,0.005905344549239528
genre:Children;Comedy;Adventure;Romance,276,5690,0.04850615114235501
genre:Children;Comedy;Comedy drama;Family,260,3805,0.0683311432325887
genre:Children;Comedy;Sitcom;Romance,542,15945,0.03399184697397303
genre:Children;Documentary;Science,3490,214567,0.016265315728886547
genre:Children;Drama,1391,73716,0.018869716208150197
genre:Children;Educational,1893,130486,0.014507303465505878
genre:Children;Educational;How-to,115,8083,0.014227390820240009
genre:Children;Entertainment,198,26546,0.007458750847585323
genre:Children;Fantasy;Animated,11068,525269,0.021071108327352272
genre:Children;Fantasy;Animated;Adventure,9000,526759,0.01708561220596136
genre:Children;Fantasy;Animated;Adventure;Musical comedy,107,3744,0.028579059829059828
genre:Children;Fantasy;Animated;Comedy,27480,3142035,0.008745924217903366
genre:Children;Fantasy;Animated;Comedy drama,4961,309322,0.016038303127485273
genre:Children;Fantasy;Animated;Comedy;Adventure,2758,152594,0.018074105141748693
genre:Children;Fantasy;Animated;Comedy;Adventure;Musical comedy;Musical,127,3717,0.03416733925208502
genre:Children;Fantasy;Animated;Comedy;Holiday,25,784,0.03188775510204082
genre:Children;Fantasy;Animated;Comedy;Musical comedy;Musical,458,12308,0.03721156971075723
genre:Children;Fantasy;Animated;Holiday,878,23536,0.03730455472467709
genre:Children;Fantasy;Animated;Science fiction,1654,394883,0.004188582440874892
genre:Children;Fantasy;Animated;Special,18,237,0.0759493670886076
